omega,ReU2.4,-ImU2.4,ReU3.5,-ImU3.5
-4.0,-0.3947154961777328,0.006899724777564827,-0.8077401386527564,0.0038186634224278444
-3.991991991991992,-0.39634490547851325,0.006942891901444067,-0.8098876524248919,0.003940815578189345
-3.983983983983984,-0.39795626987503124,0.007292767685833725,-0.811943320911324,0.00417858840571874
-3.975975975975976,-0.399422109993904,0.007915815223264223,-0.8138676780173856,0.004476921631334208
-3.967967967967968,-0.40063908100704165,0.008727139997238847,-0.8156481204807446,0.0047697683890458925
-3.95995995995996,-0.40154794538976657,0.009604530295396622,-0.8173007254520562,0.004992349826688501
-3.951951951951952,-0.402146219411747,0.010410044169080342,-0.8188667491197609,0.005092906482815959
-3.943943943943944,-0.40249065502761283,0.011015557297469286,-0.820404567913532,0.005041712230807568
-3.935935935935936,-0.40268843571236973,0.011327559203928137,-0.8219787569175672,0.004835682700731591
-3.9279279279279278,-0.4028781915584693,0.01130621859230061,-0.8236485658361203,0.0044978791589893215
-3.91991991991992,-0.4032041829846798,0.010974593961648108,-0.8254580671294296,0.004072338162297153
-3.911911911911912,-0.4037886420986057,0.010415770559259649,-0.8274297032465813,0.0036156211303658976
-3.903903903903904,-0.40470779694124387,0.009758216583624186,-0.8295620396410235,0.0031869990672234003
-3.895895895895896,-0.40597637751172655,0.009152110241211646,-0.8318315540390477,0.0028391588495808137
-3.8878878878878878,-0.4075436513966305,0.008741178787906454,-0.8341975647889233,0.002610843980598926
-3.87987987987988,-0.4093017631680738,0.008635362005673422,-0.8366090827121389,0.0025221793247009296
-3.8718718718718717,-0.4111048904277932,0.008889348849400562,-0.8390124247122621,0.0025728471472670636
-3.863863863863864,-0.412795862138349,0.009490948842931224,-0.8413586692521282,0.002742937644252536
-3.855855855855856,-0.4142355987263246,0.010361614890222486,-0.8436102540926217,0.002996176472234927
-3.8478478478478477,-0.41533011165612094,0.01136943987574704,-0.8457461024295638,0.0032851909892442866
-3.83983983983984,-0.41604993682703967,0.012352778397295459,-0.8477646525005416,0.003558355227424261
-3.8318318318318316,-0.4164378951912413,0.013150544744694664,-0.8496842056630479,0.0037674863775971536
-3.823823823823824,-0.41660301726796967,0.013633608195455523,-0.8515402494476021,0.0038753330211942936
-3.815815815815816,-0.4167011321484973,0.013731035566350996,-0.8533798996934326,0.0038615801952490317
-3.8078078078078077,-0.4169054824345359,0.013445592895321861,-0.8552542319966406,0.0037261764089959247
-3.7997997997998,-0.4173730501794637,0.01285494170404727,-0.8572098211470877,0.003489226818110103
-3.7917917917917916,-0.418213388319131,0.012097931364886402,-0.8592810609773067,0.00318739734069343
-3.7837837837837838,-0.4194663118701434,0.011348545019369435,-0.8614846885070713,0.0028675181401702477
-3.775775775775776,-0.42109295609719105,0.01078259897045489,-0.8638174383351634,0.002578626454621393
-3.7677677677677677,-0.4229819881251024,0.010543666223641284,-0.8662570853660407,0.0023639040598852005
-3.75975975975976,-0.4249698392800577,0.010714728886649205,-0.8687665073402265,0.0022538426471579837
-3.7517517517517516,-0.42687127339252084,0.011300932876029868,-0.8712999578493279,0.0022616259726470672
-3.7437437437437437,-0.4285147634634909,0.01222684595981264,-0.8738105169506638,0.0023812993851442077
-3.735735735735736,-0.42977618525350636,0.013349123077439521,-0.8762576233675716,0.002588904658890646
-3.7277277277277276,-0.4306043688442027,0.014482741008021856,-0.8786136160324186,0.002846407664709489
-3.71971971971972,-0.43103319262342316,0.015436310078705906,-0.8808682989432941,0.003107902979823846
-3.7117117117117115,-0.43117718117680587,0.01604987486361044,-0.883030732258253,0.0033272227561256195
-3.7037037037037037,-0.43121074287402567,0.016227643560015163,-0.8851278059529157,0.0034657545078792527
-3.695695695695696,-0.4313346620885528,0.015958689245249034,-0.8871996825818974,0.00349909777308789
-3.6876876876876876,-0.43173639272287495,0.015320924157291574,-0.8892928183458505,0.003421284396069169
-3.67967967967968,-0.43255225784656404,0.014467123693243713,-0.8914518182120109,0.003245700819690187
-3.6716716716716715,-0.43383937834646913,0.013595613334522501,-0.8937116690640431,0.0030025110393971134
-3.6636636636636637,-0.43556311623419813,0.012911457449935484,-0.8960918177338487,0.0027331073715801306
-3.655655655655656,-0.43760260206474916,0.012585868370793802,-0.8985931408931468,0.002482702949421523
-3.6476476476476476,-0.439773325847337,0.012721797121464233,-0.9011982313819371,0.0022924748850523015
-3.6396396396396398,-0.4418625412571225,0.01333240796353811,-0.9038747884252494,0.0021926369111485034
-3.6316316316316315,-0.44367085967750813,0.01433675066040397,-0.9065813974841208,0.0021975406812805567
-3.6236236236236237,-0.44505216659633023,0.01557384982875704,-0.9092746806314841,0.0023034998860934387
-3.6156156156156154,-0.44594403864084803,0.016833038723057914,-0.9119166707641436,0.0024896022573076397
-3.6076076076076076,-0.4463822790014353,0.0178951349454676,-0.9144812642051574,0.00272136299126742
-3.5995995995995997,-0.44649598809928087,0.018576571360730286,-0.9169587138446076,0.002956676902090012
-3.5915915915915915,-0.4464834098324757,0.018767506361613468,-0.9193573600074044,0.003153149546931913
-3.5835835835835836,-0.44657291586440695,0.018455734029794127,-0.9217021922865403,0.0032755817393004295
-3.5755755755755754,-0.4469769130793026,0.017730947615484282,-0.9240303830703036,0.00330224672361587
-3.5675675675675675,-0.44784823454500694,0.016768043139676423,-0.9263845424088193,0.0032287330876205806
-3.5595595595595597,-0.44924817611335893,0.015792675703952413,-0.9288049565639483,0.003068559863408237
-3.5515515515515514,-0.4511328774398924,0.015036064576214597,-0.9313223255624977,0.002850426118907386
-3.5435435435435436,-0.45336089350219716,0.014688219708822182,-0.9339524155145568,0.0026126664526754774
-3.5355355355355353,-0.45572051037869027,0.014858977507940784,-0.9366936134546611,0.0023960507900065414
-3.5275275275275275,-0.4579715140981159,0.01555462963662392,-0.9395277459522166,0.002236349905839908
-3.5195195195195197,-0.4598933504082695,0.016674949181840256,-0.9424238733335614,0.0021580483101893205
-3.5115115115115114,-0.4613302796767417,0.018031604114482708,-0.9453442477304365,0.00217028318014614
-3.5035035035035036,-0.46222443113914935,0.01938485678193534,-0.9482513024775063,0.0022656321562375976
-3.4954954954954953,-0.4626296651883919,0.02049170042676594,-0.9511144302642345,0.0024218684846742697
-3.4874874874874875,-0.462702716464256,0.02115590173534119,-0.9539153814414073,0.0026063176648203376
-3.4794794794794797,-0.4626727016226743,0.021269525395401372,-0.956651347619631,0.0027820256796279707
-3.4714714714714714,-0.4627948055436894,0.020836875614141787,-0.9593351760554178,0.0029146256801359056
-3.4634634634634636,-0.46329764497483894,0.01997531753926954,-0.9619926638565214,0.002978627510098731
-3.4554554554554553,-0.4643354304357311,0.018892399120981843,-0.9646574433189671,0.0029619194334345967
-3.4474474474474475,-0.4659551256754508,0.017843866504313646,-0.9673644757050216,0.0028675980265289395
-3.4394394394394396,-0.46808558633868036,0.017081273094239,-0.9701434825620806,0.002712791881852536
-3.4314314314314314,-0.4705509994729524,0.016800005747965807,-0.9730136555006149,0.0025247960131491425
-3.4234234234234235,-0.4731059576859911,0.017098366307673224,-0.9759806757356726,0.0023354149408175732
-3.4154154154154153,-0.47548519917033727,0.017956078221850337,-0.9790365248280533,0.0021747640198029154
-3.4074074074074074,-0.4774581410193757,0.0192367934348743,-0.9821619343075487,0.0020658143092475902
-3.3993993993993996,-0.47887724213154426,0.02071453458932896,-0.985330776464764,0.002020701188049166
-3.3913913913913913,-0.47971014834324466,0.02211924936965839,-0.9885153687246352,0.0020393520186635533
-3.3833833833833835,-0.48004848215681334,0.023192577575740298,-0.9916915971450875,0.0021104637789150973
-3.3753753753753752,-0.48009071110603335,0.023742396195593023,-0.9948429307964533,0.002214405524818028
-3.3673673673673674,-0.4801019896836749,0.023684460301246178,-0.99796272006161,0.002327314733147043
-3.359359359359359,-0.4803590381198378,0.02306183014478075,-1.001054557724126,0.0024255306163143606
-3.3513513513513513,-0.4810916866457159,0.022037422594533826,-1.0041308532596773,0.002489551504941016
-3.3433433433433435,-0.48243368022266586,0.02086090483477686,-1.0072100687514884,0.002506884716415765
-3.335335335335335,-0.4843934077425853,0.019816810001686357,-1.0103132481249169,0.0024734303411941194
-3.3273273273273274,-0.4868509007545179,0.01916482299056816,-1.0134605166964208,0.0023933488391276935
-3.319319319319319,-0.4895818394939089,0.019084788733584348,-1.0166681360761192,0.00227764238947785
-3.3113113113113113,-0.4923036932386992,0.019637943774462183,-1.0199465021372993,0.002141871553356757
-3.3033033033033035,-0.49473461348588454,0.020752550593015822,-1.0232992322098646,0.0020034952363919205
-3.295295295295295,-0.4966530493517252,0.022237243930068866,-1.0267232747199737,0.001879267009892589
-3.2872872872872874,-0.49794568424018926,0.023819842253215907,-1.0302098460258156,0.0017829908218649434
-3.279279279279279,-0.4986333315402498,0.025204074655169256,-1.0337459688188628,0.001723802912193892
-3.2712712712712713,-0.49886867736956486,0.0261326266563466,-1.0373164200869953,0.0017050618220370963
-3.2632632632632634,-0.4989055776640127,0.026443079171674308,-1.0409059329540218,0.0017239107757458718
-3.255255255255255,-0.49904586724189365,0.026104360095527954,-1.0445014841586837,0.0017715933907988147
-3.2472472472472473,-0.49957485781580835,0.025225275120366094,-1.0480944283041926,0.0018345937701119996
-3.239239239239239,-0.5006995155561506,0.024032756497632132,-1.0516821527801263,0.0018965858283642584
-3.2312312312312312,-0.5025029139686287,0.022824223668699135,-1.055268893522688,0.001941009901118659
-3.2232232232232234,-0.5049250286364674,0.021904221371882637,-1.0588654296432438,0.001953897475331866
-3.215215215215215,-0.5077741868351605,0.021518933407662578,-1.0624875745750915,0.0019264198408985157
-3.2072072072072073,-0.5107669030726735,0.021802591229074353,-1.0661536540991008,0.0018566174586218806
-3.199199199199199,-0.5135878516226993,0.022747281688439768,-1.0698814199230486,0.0017499016991156361
-3.191191191191191,-0.515957486648785,0.02420284605784068,-1.0736850043105588,0.0016181773343425362
-3.1831831831831834,-0.5176930501709032,0.02590740287722049,-1.0775725268959189,0.001477736317088455
-3.175175175175175,-0.5187497477521739,0.02754262044180454,-1.0815448235423357,0.0013463341287957224
-3.1671671671671673,-0.5192326668833944,0.028802396494134602,-1.085595527869542,0.001240015715911641
-3.159159159159159,-0.5193760267766246,0.029460254000153365,-1.0897124665221338,0.0011702855920927315
-3.151151151151151,-0.5194934793408765,0.02942047765249545,-1.0938800890230773,0.001142129552011626
-3.1431431431431434,-0.5199098578613569,0.02874115729545164,-1.0980824796408295,0.001153226792601836
-3.135135135135135,-0.5208893122974472,0.02762336935731355,-1.102306408595057,0.0011944768776736172
-3.1271271271271273,-0.5225759223804047,0.026368351103604682,-1.106543878136791,0.0012517369671789726
-3.119119119119119,-0.5249602647129059,0.025311838871133537,-1.1107937061286906,0.0013084502307991292
-3.111111111111111,-0.5278796672116124,0.024749962748878505,-1.115061860097928,0.001348679319584217
-3.103103103103103,-0.5310524275108011,0.02487303549339673,-1.119360488137968,0.001359975204274381
-3.095095095095095,-0.5341388186275744,0.025721919573904222,-1.1237058484321505,0.0013355400075713872
-3.0870870870870872,-0.5368158214856661,0.02717687267513637,-1.128115559081595,0.0012752876700269815
-3.079079079079079,-0.5388493553868351,0.02898188052172271,-1.1326057174242448,0.0011856396860955329
-3.071071071071071,-0.5401479582963675,0.030799825032783855,-1.137188439076819,0.0010781563263803447
-3.063063063063063,-0.5407854856420661,0.03228690147007307,-1.1418702457846108,0.0009673278427913184
-3.055055055055055,-0.5409869157789573,0.03316998733549129,-1.1466515295299464,0.0008679815651724063
-3.047047047047047,-0.541079555547251,0.033309410224767876,-1.1515270996070637,0.0007927804159725555
-3.039039039039039,-0.5414200304387324,0.03273234895188692,-1.1564876350857758,0.000750214113555086
-3.031031031031031,-0.5423134138357806,0.03162854178079581,-1.1615217472885822,0.0007433567490827137
-3.023023023023023,-0.543943072993366,0.030308641913867243,-1.1666183058427102,0.0007695243629981467
-3.015015015015015,-0.5463275992816746,0.029134329740793292,-1.1717686795082465,0.000820837623584263
-3.007007007007007,-0.5493150514993844,0.028435973050738795,-1.1769685713155738,0.0008855818561829241
-2.998998998998999,-0.5526161952554617,0.028436613280013758,-1.182219181371327,0.0009501545064680212
-2.990990990990991,-0.5558695127903466,0.029199721393944222,-1.1875275170404136,0.0010013000707384061
-2.982982982982983,-0.558723490724523,0.030612905321374045,-1.192905795728301,0.0010282710455571356
-2.974974974974975,-0.5609176156924583,0.03241175562489935,-1.1983700412959133,0.0010245470054347566
-2.966966966966967,-0.5623434932833824,0.034238977015867755,-1.203938130558364,0.0009888128693321477
-2.958958958958959,-0.5630716567010764,0.03572577647711503,-1.2096276573252847,0.0009250390407233013
-2.950950950950951,-0.563337220658171,0.036577005289100205,-1.215454010310075,0.0008416882738163715
-2.942942942942943,-0.5634870150351012,0.0366402011687145,-1.2214289963332294,0.0007502450832715853
-2.934934934934935,-0.5639000340791153,0.035942026632805595,-1.2275602041478402,0.0006633736092448554
-2.926926926926927,-0.5648996502929635,0.03468307148160357,-1.2338511447500649,0.0005930335760959409
-2.918918918918919,-0.5666782803315337,0.03319184634320164,-1.2403020725588172,0.0005488303975692159
-2.910910910910911,-0.5692523831130433,0.0318485748053828,-1.246911320354016,0.0005367812614196419
-2.9029029029029028,-0.5724585075078826,0.030996620176094794,-1.2536769701155768,0.0005585882787440051
-2.894894894894895,-0.5759914100336562,0.030862302600876797,-1.260598706465276,0.0006114518923346649
-2.886886886886887,-0.5794754106373167,0.031501869470553175,-1.267679725978852,0.000688435375330805
-2.878878878878879,-0.582552429879726,0.0327880617371436,-1.2749285837992874,0.0007793847428119766
-2.870870870870871,-0.584966245032354,0.034439575661034436,-1.2823608522436505,0.0008723933844532358
-2.8628628628628627,-0.5866232503826254,0.03608679155633505,-1.290000466395569,0.0009557684163500605
-2.854854854854855,-0.5876152886618078,0.03735861727487912,-1.2978806598871222,0.0010204231140532093
-2.8468468468468466,-0.5881988598746921,0.03797013860289117,-1.306044447176252,0.0010626216769360733
-2.838838838838839,-0.5887352948656758,0.03779031122207817,-1.314544647588375,0.0010870668611970688
-2.830830830830831,-0.5896058750582562,0.0368734656225832,-1.3234434056413773,0.0011104372501959552
-2.8228228228228227,-0.591122018466488,0.035446966570726615,-1.332810983087846,0.0011655787999908338
-2.814814814814815,-0.5934519128471385,0.033857893145068714,-1.3427232781674387,0.0013065095383750828
-2.8068068068068066,-0.596581010905742,0.032491431306343764,-1.353257166383698,0.0016140688213567478
-2.798798798798799,-0.6003156533817746,0.031680347883767564,-1.3644825728738643,0.0022013609130447126
-2.790790790790791,-0.6043288406833234,0.03162688565031252,-1.376450474429588,0.0032171958480127537
-2.7827827827827827,-0.608237320392116,0.03235536527541275,-1.3891770448235736,0.0048448406714502856
-2.774774774774775,-0.6116919338790111,0.033706559476735364,-1.4026259347546848,0.007293103966576139
-2.7667667667667666,-0.6144601085541442,0.035375220602157316,-1.4166928468681035,0.010777695751546058
-2.7587587587587588,-0.6164811209582325,0.036982135427542154,-1.431198276618607,0.015493303212285064
-2.750750750750751,-0.6178809499524669,0.03816394704316328,-1.4458943746341266,0.021580651392414753
-2.7427427427427427,-0.6189429080055617,0.03865960407837766,-1.460489329741898,0.02909684911222304
-2.734734734734735,-0.6200407119818424,0.03837283196857351,-1.4746872849105515,0.03799965345425612
-2.7267267267267266,-0.6215497440932384,0.03739553258834187,-1.488234806124424,0.04815488521108498
-2.7187187187187187,-0.6237576550667427,0.03598630488662685,-1.5009590386698677,0.059370003095818635
-2.710710710710711,-0.6267957341057895,0.03450908315853232,-1.512781332487208,0.07144674685837143
-2.7027027027027026,-0.630607508088279,0.033346500447457024,-1.523695861894008,0.08423521416159302
-2.694694694694695,-0.6349621063742754,0.03280862094477126,-1.5337155068195363,0.09766583751584527
-2.6866866866866865,-0.6395092768247667,0.03305874626484395,-1.542803204743052,0.11173912978704505
-2.6786786786786787,-0.6438631129445832,0.034073953181083166,-1.550819278315971,0.12646729102540236
-2.670670670670671,-0.6476947795979396,0.035649899901138156,-1.5575165913962865,0.14178328150965688
-2.6626626626626626,-0.6508122830791367,0.03744910832212022,-1.562601744043538,0.15745339232859246
-2.6546546546546548,-0.6532081334782578,0.039081677568502254,-1.565854198053889,0.1730383777009411
-2.6466466466466465,-0.6550630666747964,0.04019951535296575,-1.5672654808694295,0.18793836793657726
-2.6386386386386387,-0.6567042966881512,0.040581587692641224,-1.5671407406501552,0.20152790416015293
-2.630630630630631,-0.6585277243580838,0.040189421233128624,-1.5661066012343337,0.21334850041393053
-2.6226226226226226,-0.6609024699272583,0.0391789437845163,-1.564996523486015,0.22329283233502772
-2.6146146146146148,-0.664080712036974,0.03786517872875838,-1.5646306793600193,0.23170318370814277
-2.6066066066066065,-0.6681348361600019,0.03664776717913032,-1.5655549172210146,0.23932638465684158
-2.5985985985985987,-0.6729375075979978,0.03591491137489182,-1.5678323814442308,0.2471150528514018
-2.5905905905905904,-0.6781900671157359,0.03594873985480071,-1.5709764246493698,0.25592469545184565
-2.5825825825825826,-0.6834930878449584,0.03685501816926174,-1.574071727505464,0.2662049320804252
-2.5745745745745747,-0.6884427462785078,0.03853462699869438,-1.5760642590131504,0.27779927840763624
-2.5665665665665665,-0.6927301773961142,0.040704562796887264,-1.5761336621798068,0.2899410992467621
-2.5585585585585586,-0.6962197199275475,0.04296451663959717,-1.5740204138761302,0.3014694043470794
-2.5505505505505504,-0.6989863577766297,0.04489395695605146,-1.570183451714536,0.3112084265601853
-2.5425425425425425,-0.7013019656885198,0.046156698148751764,-1.5657147006925396,0.31838876086285905
-2.5345345345345347,-0.7035722189753242,0.046587270556914466,-1.562019682651825,0.3229616516941239
-2.5265265265265264,-0.7062383729461489,0.046237003392146765,-1.5603593916475718,0.32568474088733135
-2.5185185185185186,-0.7096674259110263,0.04536704430117103,-1.5614060175891307,0.3279309667869942
-2.5105105105105103,-0.7140578978849547,0.04438845645335756,-1.564970884036027,0.3312682480534844
-2.5025025025025025,-0.7193854004232973,0.043762864967611906,-1.5700119820919252,0.33694237271777194
-2.4944944944944947,-0.7254029194060895,0.04388746651398952,-1.5749360911227905,0.34543785533374083
-2.4864864864864864,-0.7316974706366233,0.0449928912523542,-1.5781077240735917,0.3562740803074628
-2.4784784784784786,-0.7377907133245775,0.047080136460428385,-1.5784001054365007,0.3681201784714562
-2.4704704704704703,-0.7432596238554982,0.049913952108563454,-1.5756004840473083,0.37920536081273465
-2.4624624624624625,-0.74784730347927,0.05307655491509029,-1.570523684210474,0.38789797128732645
-2.4544544544544546,-0.7515351390286015,0.05607042808380207,-1.564781998975878,0.3932626631709475
-2.4464464464464464,-0.7545560097258885,0.058445851686175124,-1.5602755548522322,0.3954046628710893
-2.4384384384384385,-0.7573424205314505,0.059921151369104114,-1.5585656404086567,0.39547557839893793
-2.4304304304304303,-0.760420109715542,0.06046384901582676,-1.560339517203324,0.3953262898329978
-2.4224224224224224,-0.7642726048297853,0.060309497309594395,-1.5651512975872814,0.396912316238746
-2.4144144144144146,-0.7692112501098901,0.059910277772561304,-1.5715356134144067,0.4016447448017141
-2.4064064064064064,-0.7752855645544334,0.05982373912878985,-1.5774672256855282,0.40990431566397434
-2.3983983983983985,-0.7822598090580966,0.060568578016587195,-1.581021654139725,0.42088740270359853
-2.3903903903903903,-0.7896652543244088,0.06248457956921048,-1.5810197443353553,0.43284504814567154
-2.3823823823823824,-0.7969178297148456,0.06563468895900683,-1.5774386348010419,0.44364492685748674
-2.374374374374374,-0.8034726535692419,0.06977794190124587,-1.5714448952745268,0.4514751386403907
-2.3663663663663663,-0.8089752958193798,0.07442447639869473,-1.5650296896258373,0.4554562996938492
-2.3583583583583585,-0.8133680383926065,0.07896216050033336,-1.56035979556449,0.4559538417611567
-2.3503503503503502,-0.8169190734029902,0.082824000676982,-1.5590568805993281,0.4544790070352305
-2.3423423423423424,-0.8201618149965914,0.08565210852996163,-1.5616462290655106,0.45320359211150296
-2.334334334334334,-0.8237557950934251,0.08741193024474529,-1.5673637705327157,0.4542445039385661
-2.3263263263263263,-0.8283035575034844,0.08842127421066898,-1.5743928356924553,0.45895498261317
-2.3183183183183185,-0.8341728814358159,0.08928043907613585,-1.580458143537899,0.4674614390070988
-2.31031031031031,-0.8413755768977915,0.09071709768806452,-1.5835824791604995,0.4786059974789364
-2.3023023023023024,-0.8495413890221446,0.09338507163669417,-1.5827532298615778,0.4903202697184015
-2.294294294294294,-0.8580007474729172,0.09767220526228701,-1.5782724143741123,0.5003102969101908
-2.2862862862862863,-0.8659594348427805,0.10357381297829778,-1.5716676406714647,0.506825298901524
-2.2782782782782784,-0.8727201580962598,0.11067306584121783,-1.565188629256836,0.509251114687494
-2.27027027027027,-0.8778889055602938,0.11824123538477997,-1.5610550961203347,0.5083252091800735
-2.2622622622622623,-0.8815038620865008,0.12543612188564682,-1.560708539766556,0.5058962518219333
-2.254254254254254,-0.8840431339084935,0.131545994522284,-1.5643222005458215,0.5043055205777198
-2.2462462462462462,-0.886300787527422,0.13620865646873326,-1.5707382228353572,0.5055972899332364
-2.2382382382382384,-0.8891599772519053,0.13953750765712655,-1.577856830044015,0.5108259513163468
-2.23023023023023,-0.8933256368067571,0.14210990633558487,-1.583347871054026,0.5196970867332598
-2.2222222222222223,-0.899096288286805,0.14481236106995288,-1.5854434325955054,0.5306673570440199
-2.214214214214214,-0.90624810932557,0.14858117200738744,-1.5835403710466338,0.5414715331511094
-2.206206206206206,-0.9140745022398222,0.1541125394514419,-1.578404942899635,0.549897763562557
-2.1981981981981984,-0.921578574763741,0.16163088920069923,-1.571907471219674,0.5545452870317954
-2.19019019019019,-0.927767497883353,0.17079184794351443,-1.566376989824189,0.5553031460515564
-2.1821821821821823,-0.93196195572134,0.18075871923213696,-1.5637980308882085,0.5533836259219709
-2.174174174174174,-0.9340233508668419,0.19043854865709384,-1.5651277026818466,0.5508979933064775
-2.166166166166166,-0.9344214724698744,0.19881179785824385,-1.569970530494634,0.5501214704577412
-2.1581581581581584,-0.9341118358439928,0.20525527539558094,-1.5767244851093,0.5527034336752101
-2.15015015015015,-0.9342516550440685,0.20975392240838237,-1.5831470155271,0.5590987648664345
-2.1421421421421423,-0.9358377007096529,0.2129269335829409,-1.5871423695201934,0.5684193109125708
-2.134134134134134,-0.9393797203708265,0.21585006313114635,-1.5874932608681287,0.5787569017211024
-2.126126126126126,-0.9447178516067752,0.21972188947515023,-1.5842792587092942,0.5878630079496306
-2.118118118118118,-0.9510509039731014,0.2254758857986703,-1.5788350112211826,0.593943800373933
-2.11011011011011,-0.9571761238912704,0.23346347051781036,-1.5732648075561593,0.596288379039431
-2.1021021021021022,-0.9618708319595896,0.2433160444502829,-1.5696880185479933,0.595507516974913
-2.094094094094094,-0.9642955623119545,0.2540397126371125,-1.5694859389872189,0.593299714457873
-2.086086086086086,-0.9642853325445343,0.26432111708427797,-1.5728195691635403,0.5918309964901739
-2.078078078078078,-0.9624270000940678,0.27295089295523184,-1.5785897466734042,0.5929536277018985
-2.07007007007007,-0.9598881373090775,0.27922736531237197,-1.5848508502615157,0.5975463609090809
